Air Temperature,CO2 Flux
292.7,1.495
292.707,1.55364
292.742,1.4807
292.733,1.75963
292.79,1.85111
292.767,1.74193
292.927,1.6536
292.866,1.63914
292.766,1.82005
292.797,1.45252
292.788,1.41588
292.852,1.31882
292.861,1.61139
292.931,2.92955
292.944,2.06267
293.067,2.31168
293.159,2.26803
293.182,0.588607
293.461,-0.298468
293.582,0.137378
293.343,-0.181501
293.246,-1.65463
294.29,-4.47025
294.444,-2.61773
294.772,-2.74337
295.319,-3.32973
295.732,-4.15316
295.535,-2.27693
295.511,-1.94656
295.695,-0.446416
294.941,3.60998
294.387,-8.51118
299.183,-9.5057
295.051,-2.36553
293.54,-1.22E-02
293.142,0.956431
293.081,1.15418
293.526,1.77059
293.669,1.84319
293.147,0.595402
292.67,0.57148
292.763,0.644756
292.828,0.54468
292.438,0.29647
292.475,0.889701
292.801,0.8376
292.256,1.99374
293.127,0.279766
292.74,0.828276
292.548,0.735824
291.922,1.3843
292.539,2.15785
291.89,0.947304
291.609,0.381469
291.314,0.79071
291.146,1.15449
291.138,1.14242
291.181,1.06452
290.978,1.31716
290.97,1.26723
291.02,2.33994
291.148,2.57027
291.441,2.16645
291.818,1.57512
292.893,14.1256
295.279,10.7847
295.879,1.35355
292.906,-1.91574
292.911,-2.66849
293.69,-3.86203
294.106,-3.26868
294.239,-3.2271
294.261,-3.02264
294.558,-2.85648
294.62,-4.16402
294.827,-4.76837
294.803,-4.56452
294.826,-3.61289
294.13,-3.28007
293.985,-2.57113
293.851,-1.57881
293.651,-1.20507
293.608,0.633609
293.501,1.42763
293.191,1.51937
293.072,1.71509
293.31,1.91527
293.372,1.99543
293.054,1.89532
293.198,1.8572
292.815,2.89419
293.788,2.25013
292.285,0.67885
291.85,0.862689
291.827,0.752494
291.853,0.983817
291.702,0.71093
291.629,0.926327
291.846,0.694872
292.044,0.9583
292.073,0.871026
292.834,6.1468
292.407,3.2454
291.92,1.14933
291.692,1.06479
292.722,2.83774
292.497,18.0068
292.237,1.27245
291.85,2.48469
291.494,2.39016
291.731,1.46271
291.902,1.06626
292.196,-0.170455
292.485,-0.819075
293.634,-2.51224
293.806,-3.04403
293.844,-4.34918
294.181,-4.17827
294.661,-5.3672
294.83,-4.67352
294.333,-5.18881
294.675,-5.06103
294.417,-5.55332
294.51,-6
294.37,-4.03072
294.261,-3.26943
293.868,-2.33937
295.631,-8.24771
297.318,-0.996119
294.898,-1.11207
293.817,-1.44939
293.895,1.13144
293.928,1.05783
293.188,1.37088
293.525,0.477345
293.492,1.66879
297.725,0.789742
297.114,0.627109
295.421,0.726542
293.573,1.82731
293.173,1.96726
293.106,1.77591
293,2.11765
292.754,1.74444
291.219,1.05656
290.141,6.61E-02
287.754,-0.374321
287.16,0.628169
287.399,1.68013
288.371,1.99971
289.228,2.11405
291.409,2.40482
293.736,-10.4914
294.391,2.25586
299.113,-0.454968
300.236,0.844017
298.759,2.4311
297.974,-1.09242
298.164,1.32014
295.121,-4.51647
293.319,-4.6251
292.921,-0.356626
293.221,-2.97567
293.409,-3.82339
293.83,-5.04101
293.736,-4.04722
293.91,-6.2691
294.385,-7.50273
294.114,-6.00616
294.108,-6.90201
294.3,-7.42168
294.08,-7.23265
294.095,-8.9845
293.99,-5.25039
293.933,-4.64739
293.675,-2.66181
293.246,-1.24092
292.351,0.236544
291.021,0.754811
290.299,0.422761
290.384,0.592351
290.024,9.23064
290.099,1.04159
289.119,4.25985
289.972,6.19808
291.995,0.970528
290.647,5.98633
287.705,0.130374
285.94,0.544245
285.043,0.413813
284.269,0.781952
284.599,3.75562
287.537,0.303169
288.183,0.218712
288.712,0.694231
288.315,-0.447882
288.473,-7.0247
286.886,2.73182
286.317,0.912985
285.889,5.46683
287.168,1.49656
288.494,-0.94561
291.563,2.0911
293.62,-1.80423
293.945,-2.21854
294.152,-3.38507
294.217,-2.1187
292.231,-2.69396
292.756,-7.07386
293.478,-4.48021
294.204,-3.4
294.212,-2.46581
294.362,-3.17298
294.401,-2.6466
294.434,-4.46966
294.004,-3.18507
293.943,-3.08397
293.715,-1.66145
293.362,-1.37566
292.966,0.291471
292.442,1.07023
291.778,1.24629
290.943,0.526161
290.206,1.33257
288.604,-1.96221
286.816,1.11744
286.36,1.81722
285.771,1.43898
285.626,0.164156
285.791,1.50388
285.445,1.40183
285.219,2.11094
285.284,-0.136259
284.9,1.82477
285.359,0.374464
286.778,-0.848136
284.137,1.85637
283.24,0.743399
283.117,0.995944
282.674,1.52733
282.911,0.36029
283.281,1.54635
283.387,1.51242
294.84,-1.40922
294.347,-3.02339
292.996,-2.3567
292.356,-3.8931
292.862,-3.41291
293.211,-5.81491
293.001,-2.72421
294.001,-4.74375
294.989,-4.8653
295.348,-3.95746
295.222,-2.63682
295.232,-1.74306
295.532,-1.57391
295.861,-1.84974
294.764,0.163035
294.946,-0.970034
293.544,0.104764
292.229,3.75E-02
291.21,0.357557
291.072,1.24895
289.244,1.50087
288.143,0.585492
287.414,-0.662542
286.631,0.745077
286.328,0.671261
286.064,0.611921
285.808,1.00415
285.709,1.74285
285.907,-2.92156
285.214,0.967379
284.805,3.04163
285.655,-0.584122
284.266,0.944514
284.925,-0.100522
286.672,1.66301
287.712,-1.12399
287.921,-3.8568
292.616,1.89685
293.999,0.694864
294.651,3.01E-02
294.07,-1.30194
294.994,-0.437889
296.51,-0.660149
296.087,3.8541
296.119,1.82224
298.066,4.70068
299.967,6.61E-02
300.701,6.25E-03
301.159,-0.318685
301.553,-7.46E-04
301.922,-0.357948
302.004,0.177397
302.083,0.233307
302.098,0.495836
301.395,-6.79E-02
298.664,6.50E-02
297.136,-0.198581
295.634,0.309475
294.779,0.38333
294.557,0.570435
294.536,0.673106
293.784,0.849219
293.791,0.742052
293.519,0.383913
292.708,0.571256
292.188,-3.72595
291.229,0.842709
291.37,0.351192
291.267,0.757194
291.757,0.966519
291.506,0.878086
292.016,1.78023
291.718,1.40329
290.496,-8.63E-02
290.238,0.687203
290.398,-0.630819
289.827,0.3831
288.806,-1.12751
288.518,-0.567988
289.488,-0.148421
291.065,0.465182
292.716,-0.354516
294.553,2.25E-02
296.494,-1.09604
297.22,-0.414894
298.004,1.2532
300.352,-1.35231
301.212,6.67E-02
301.809,-0.814696
302.381,-0.489881
302.892,-1.05031
303.294,-0.196501
303.742,1.89E-02
303.808,0.363713
303.124,0.34679
302.956,-8.18E-02
301.63,0.61773
300.212,-0.182097
299.034,0.209313
298.5,0.238953
298.451,0.348943
298.084,0.288476
297.789,0.462508
297.264,0.395177
297.013,0.50043
296.45,0.583873
295.985,0.481102
295.063,0.629413
295.417,0.774783
295.405,0.676222
295.053,0.690963
294.759,1.04734
294.247,0.798005
294.117,0.767246
293.834,0.783789
293.91,1.03537
294.222,0.804611
294.382,0.58187
293.542,0.679045
294.242,1.89357
292.006,0.560739
291.671,2.8491
290.527,2.45835
289.327,3.31E-04
288.649,-0.864324
288.946,1.22042
289.991,0.671346
289.808,0.871485
291.741,-0.278304
295.953,-0.988377
298.704,-0.412906
299.382,-0.260162
299.651,-0.892637
301.262,-0.392014
302.788,8.18E-02
303.437,-0.262632
303.731,-0.197724
303.456,-0.251948
303.835,-1.66E-02
304.037,-0.474679
303.66,-0.109525
303.989,0.42903
304.264,0.733927
304.01,1.16921
302.664,1.16346
301.407,8.25E-02
300.755,0.678833
300.739,1.32478
300.595,0.9329
297.887,-5.66011
296.211,8.57352
295.416,2.26421
294.947,1.6034
294.318,1.14135
293.362,0.477956
292.88,1.43393
292.905,1.54102
294.393,1.73962
292.741,-0.231574
291.51,2.92161
291.358,0.673794
293.845,-9.62386
294.372,0.323939
293.441,0.780979
293.572,1.13259
293.04,0.599444
292.351,1.59269
290.763,0.864733
290.353,2.07183
290.634,3.57056
293.327,1.22727
293.198,2.01984
293.167,2.27829
293.305,2.50416
293.068,2.42073
292.986,2.22207
293.091,1.78822
293.469,0.929392
293.773,7.61E-02
294.358,-0.572545
294.863,-1.9503
295.401,-2.31543
295.69,-2.43023
295.752,-3.24727
295.553,-3.0133
295.406,-3.22044
295.165,-2.10335
294.955,-2.26362
295.157,-3.5461
294.964,-2.5685
294.691,-1.02248
294.538,0.563277
294.439,-0.102551
293.945,1.39056
293.643,1.45437
293.474,1.41014
293.481,0.902541
293.24,1.66657
293.173,1.15918
293.182,1.3863
293.184,1.08536
293.029,1.20432
292.977,1.06998
292.979,1.30219
292.799,1.12801
293.364,2.37242
292.587,0.395705
292.523,1.78341
292.926,0.212031
293.639,6.51422
293.402,0.456282
293.23,-0.146556
295.117,-9.41678
302.035,5.51636
297.883,-0.37261
294.505,2.63452
292.852,2.60685
292.837,3.39951
293.401,4.32653
293.379,4.14018
293.328,4.09323
292.796,2.62971
293.249,3.63156
293.311,3.70817
293.312,5.42103
293.599,4.34609
293.707,2.49083
294.31,3.49874
294.391,-0.655547
294.664,-1.18375
294.905,-2.01288
295.614,-3.53278
295.535,-2.07474
294.966,-2.14243
294.495,-0.576834
294.334,-0.645104
294.472,-0.638573
294.096,0.695102
293.677,2.76201
293.545,2.44235
293.256,2.38128
293.088,3.17678
293.007,3.07046
292.848,2.77045
292.627,2.72077
292.434,1.73962
292.11,1.67087
292.433,2.46441
292.621,2.05984
292.469,1.84082
292.15,1.80457
291.546,1.31956
291.031,1.25595
290.828,1.49059
290.48,1.09106
290.239,1.18669
289.902,0.698029
289.997,1.18965
289.737,0.412112
290.294,0.65551
291.025,0.730844
288.711,0.350691
285.582,1.72768
285.21,0.694053
285.159,1.43619
284.65,1.31401
284.222,0.67913
282.868,0.524835
282.425,1.35339
282.531,0.548143
284.468,1.56952
287.993,1.20613
292.057,1.81773
293.509,-3.7578
293.8,-6.18187
293.909,-5.86751
294.318,-6.16679
294.701,-7.82676
294.823,-5.94705
295.11,-7.48789
295.241,-5.73926
295.483,-5.85706
295.38,-5.59163
295.169,-4.80889
295.153,-4.45193
295.28,-4.19886
294.802,-3.44137
294.435,-2.10237
294.046,-2.25733
293.767,-2.40356
294.212,1.1875
293.93,1.41598
293.041,1.42785
291.98,1.06008
291.313,0.690903
291.208,1.15168
291.702,0.579139
291.628,0.654403
291.45,0.755858
291.477,0.709282
291.754,0.728796
291.88,0.643581
291.812,0.790416
292.258,1.3001
292.099,0.743951
291.526,0.841986
291.383,1.41253
291.176,0.669899
290.832,0.496578
290.847,0.700027
290.951,-0.106572
290.782,1.10031
290.739,0.573952
288.3,0.553025
287.193,1.33262
286.374,2.18393
286.451,5.75672
287.529,1.98087
286.961,2.02082
291.79,1.08842
294.811,-2.95694
295.968,-7.093
296.448,-7.80217
298.306,-9.59257
298.793,-9.69291
299.444,-10.5782
299.703,-8.02627
300.139,-9.57894
300.785,-8.81801
301.072,-9.29731
301.172,-7.93228
301.211,-6.02909
301.256,-5.75165
301.451,-4.60442
301.047,-3.47746
300.871,-2.42987
300.178,-0.755842
299.005,0.629837
297.905,0.277531
296.698,-1.38657
296.61,0.583693
295.708,0.714619
294.732,3.0731
295.428,0.193542
294.538,0.340527
292.434,-5.06597
291.287,-7.51758
290.845,-10.403
291.778,-2.57114
292.779,2.31254
293.183,0.337045
292.332,1.75447
291.675,-0.707855
291.63,-0.517545
291.503,1.50173
291.863,1.00529
290.808,1.40906
291.04,0.508759
298.423,-3.57796
297.755,-3.25288
297.863,-4.83706
297.177,-7.54027
297.183,-2.84997
297.879,-1.75756
298.385,-1.16106
298.408,-2.20801
298.454,-1.46899
298.455,-1.34327
297.823,0.160968
297.764,-0.191097
297.661,-0.423115
297.766,-0.39102
296.313,-0.39785
294.378,-0.232985
292.73,0.17803
290.975,1.44066
290.071,-0.386335
290.265,1.39407
290.86,-0.111249
291.202,2.48048
290.395,1.06068
289.243,0.483754
289.654,1.68664
290.664,2.36016
289.367,0.382354
289.65,2.40415
291.014,-4.57E-02
291.266,1.28878
291.32,1.76198
290.923,-2.81356
290.727,-2.45306
290.032,-6.96753
289.87,-1.56616
289.393,2.11617
289.332,2.01645
289.427,0.670535
290.077,0.458015
290.623,1.1543
290.171,0.365162
290.692,4.62358
292.232,1.73206
292.866,2.27742
293.014,2.19371
293.025,0.670802
293.84,-0.558871
294.695,-2.14341
295.204,-2.86796
295.402,-3.10637
295.724,-3.94057
296.445,-5.2381
296.588,-4.38855
296.941,-4.1644
297.068,-4.69004
297.098,-4.01688
297.28,-3.11778
297.439,-4.10839
297.298,-2.53684
297.302,-1.2372
296.231,-0.494058
294.494,0.311903
294.416,0.160198
294.579,1.03488
294.586,1.15008
294.566,1.61204
294.064,1.44212
294.095,1.57867
294.245,1.26918
294.079,1.3577
293.411,1.14568
292.01,0.134159
289.959,0.200396
289.932,0.428952
289.955,0.27002
289.053,1.92863
289.508,1.47979
289.843,0.331298
290.08,1.69858
290.22,0.753375
289.053,2.11063
289.447,3.45702
288.677,2.10721
288.22,-0.154707
287.873,1.71697
288.882,1.0385
289.497,0.774747
293.741,1.49031
296.875,-2.13025
296.299,-1.80551
295.293,-2.73634
294.787,-2.18433
295.894,-1.9563
296.297,-3.02067
295.992,-4.21532
296.167,-4.40809
296.356,-4.8359
296.448,-4.60649
296.441,-3.95341
296.371,-2.75447
296.372,-2.41185
296.39,-1.29344
296.137,-9.92E-03
295.536,-0.110179
294.925,0.185238
294.407,0.596067
294.121,0.479495
294.098,0.577675
293.784,0.693017
292.993,9.09E-02
292.522,0.298652
292.242,0.287968
292.757,0.561444
292.658,0.609976
291.888,0.72899
291.17,0.674329
291.141,1.03839
292.215,0.879546
291.122,0.494224
291.276,0.686818
291.72,0.661056
291.145,0.544003
291.762,1.15516
292.661,0.7539
292.042,1.11807
290.632,1.0266
291.47,0.955975
292.277,1.12966
293.143,0.752469
293.659,0.945605
293.829,1.90935
293.842,2.08891
293.662,1.87734
293.877,1.41664
294.477,0.640384
294.937,0.926789
295.234,-0.555515
295.266,-8.85E-02
294.837,-3.0574
294.724,-6.12719
294.309,-3.78713
294.22,-0.903399
294.409,1.04655
294.983,-1.62311
295.639,-2.4298
296.056,-0.999081
296.02,-0.892384
295.55,0.273789
295.706,-0.776341
292.098,1.25371
292.178,1.43039
292.114,2.05583
291.865,1.99681
291.819,1.82883
291.287,0.780289
290.734,0.696418
290.828,0.934152
290.414,0.977655
289.727,0.760462
290.504,1.14983
291.004,1.35019
290.954,1.20219
290.616,0.920586
290.234,0.832095
289.278,0.964357
289.509,1.62675
289.739,1.10232
290.219,1.14344
290.281,1.26283
290.536,1.38072
290.313,0.751557
289.824,2.01354
290.295,1.51297
290.233,0.795482
290.162,1.81268
290.192,2.85246
290.293,2.78479
290.226,0.70533
290.562,1.21913
290.748,0.993914
291.51,-0.139746
292.104,-0.758656
292.837,-1.27173
292.611,-1.15379
292.65,-1.85942
293.029,-3.63438
293.31,-3.88316
293.656,-4.46294
293.377,-2.31311
293.328,-2.65317
293.439,-2.97839
293.554,-3.26719
293.274,-1.50824
293.241,-0.842425
293.013,0.256071
292.935,-0.296278
292.267,0.566186
291.559,0.549743
289.203,0.836467
287.609,1.58067
286.806,1.28399
287.147,1.92542
287.696,1.12926
288.461,0.771574
288.868,0.742187
288.465,0.659974
288.475,0.496693
288.532,0.793499
289.184,2.52913
289.397,2.28355
289.657,1.13143
289.837,0.970183
291.402,1.73101
291.493,0.852661
290.066,0.702362
288.58,0.75441
287.912,0.813422
287.953,0.637483
288.358,1.11921
288.446,0.857893
287.37,1.15776
287.475,2.19876
288.991,3.42307
289.977,1.97009
289.734,1.51861
289.447,1.39655
290.613,0.54318
291.116,0.69988
291.617,0.238145
292.95,-4.33E-03
293.842,-0.362941
294.477,-1.20406
294.643,-1.68534
294.92,-1.56091
295.579,-1.72048
295.736,-1.16428
295.523,-0.684051
295.764,-1.04944
295.311,-0.55397
295.3,-0.743965
295.415,-0.85236
295.399,0.113607
294.882,1.11365
294.016,0.247867
293.242,0.326244
292.94,0.870294
293.557,0.72045
292.945,0.931491
292.416,1.11847
292.335,0.694549
291.817,0.79136
291.83,0.904292
291.568,0.718735
292.107,0.831427
292.627,1.06613
292.473,1.02494
292.328,0.856493
292.503,0.739297
291.903,0.920451
290.792,0.639431
291.134,0.399367
291.964,0.580232
292.589,0.788548
292.653,0.893444
292.616,0.841535
292.872,1.0821
292.899,1.16357
292.586,0.984739
292.473,1.12162
292.692,1.20155
292.914,3.15898
292.836,2.30493
292.792,2.77889
292.696,2.32042
292.53,1.06199
292.48,1.294
292.844,0.760651
293.198,0.432536
293.739,-0.3508
293.386,-0.153709
293.703,-0.710295
293.587,-1.12075
293.965,-2.59655
294.838,-2.5532
295.502,-3.76659
293.762,-0.260305
293.818,0.183232
294.585,-0.268499
293.971,0.573507
293.154,-5.97E-02
293.036,-0.139403
292.847,0.342326
292.693,1.2538
291.982,1.35501
290.434,0.935777
290.098,0.978004
288.839,-0.66509
287.209,-3.39168
285.426,-8.22E-02
284.904,-0.15109
284.734,4.56678
283.802,1.41572
284.386,-12.3698
284.822,-9.81732
282.93,7.53182
282.614,9.85404
282.354,2.43716
282.067,1.92659
282.067,15.1576
281.968,0.638656
281.926,-0.635776
282.797,-1.36898
284.054,0.733858
287.324,-0.245784
284.415,1.59408
291.196,-10.3234
292.744,-0.786986
292.474,-0.858246
291.356,-1.51903
291.325,-1.10071
291.916,-0.671074
292.571,0.130132
293.046,-2.41643
293.506,-2.10366
293.528,-1.39912
294.017,-0.862557
294.299,-0.418504
294.534,-0.511121
294.319,-0.637893
293.865,-0.107343
291.868,0.26591
289.383,-0.601522
286.539,1.07229
284.461,3.62E-05
283.524,0.940623
283.173,0.931075
282.22,-0.676836
282.727,10.3377
279.985,-4.2645
281.943,-1.74447
281.839,-4.73961
281.253,-2.27851
280.602,-3.11085
280.458,-6.57818
279.492,0.819681
280.673,9.89766
290.332,-6.79169
289.089,-1.17446
287.631,2.68734
287.297,2.0537
289.904,2.20539
289.534,0.245132
289.205,4.60E-02
290.445,-0.199938
291.711,-0.249794
292.132,-1.18488
292.567,-1.47881
293.92,-0.571064
294.825,-0.856932
295.446,-0.90613
295.556,-0.974681
295.8,-0.581382
295.834,-0.440487
295.245,-0.194204
295.028,0.498388
294.13,-0.118117
292.163,9.09E-02
288.403,-7.30E-02
286.332,0.361584
284.597,1.69297
284.339,0.892751
284.306,1.26516
284.069,3.86789
284.114,2.17229
286.202,-1.61631
286.498,3.95E-02
285.932,4.92608
285.806,1.78912
286.294,1.34001
286.165,0.245248
285.229,0.522648
285.574,-0.740412
285.636,2.02636
285.849,2.85043
285.511,1.88521
285.58,0.800697
285.95,2.24741
285.111,-0.297232
284.556,0.925351
284.863,0.484035
283.803,-6.61818
283.803,-0.550613
283.132,-0.357131
281.992,-7.15356
282.181,-4.06681
284.308,-4.55354
287.173,0.798147
288.712,0.592015
290.278,-2.26E-02
291.663,5.95E-03
293.052,-0.49301
294.685,-0.151133
294.054,-1.86798
293.874,-1.79734
293.359,-1.10389
293.878,-0.663483
294.813,-0.634954
294.414,-1.1296
294.63,-1.49919
295.449,-1.52822
295.445,-0.254526
294.901,0.143665
293.139,-8.83E-02
291.07,0.251595
290.695,1.41198
289.834,1.2266
288.934,-1.90029
289.265,0.473619
288.816,-0.702615
289.014,1.10995
289.114,0.892021
288.805,0.758155
289.023,0.91025
288.881,0.84864
287.991,0.799033
287.952,0.686546
287.775,0.985483
287.246,0.660719
287.515,1.22953
286.876,1.26438
286.332,1.78074
286.02,1.44947
285.396,2.17861
286.074,0.161872
285.056,-0.557485
284.529,6.62569
283.992,12.7879
284.969,1.86425
284.969,2.46132
286.094,0.827644
287.06,-9.02E-02
287.824,-0.127019
288.747,-1.68526
290.135,-2.66846
291.405,-2.58739
291.588,-2.50597
294.423,-0.988357
296.2,-1.02539
296.985,-0.886745
297.636,-0.114376
297.865,0.523489
297.627,0.168458
297.171,7.37E-02
296.674,0.338471
296.329,0.714415
295.649,0.712602
294.32,0.315322
293.317,0.31191
292.396,0.557076
291.653,0.619024
291.774,0.851085
291.409,0.646096
291.025,0.793475
291.19,0.65494
291.889,0.375338
292.485,0.539265
292.268,0.670419
292.306,0.845677
292.45,0.84698
292.882,0.865438
292.496,0.884463
292.184,0.829441
291.742,0.669205
292.227,0.596768
292.099,0.611264
293.041,0.482017
293.697,0.573634
294.134,0.894043
293.816,0.604696
294.622,1.0574
295.176,0.905748
294.596,0.802096
295.802,1.0266
296.048,2.57046
296.582,3.00407
296.435,2.26224
296.22,1.83499
296.193,1.45155
296.306,1.07974
297.259,0.516019
298.346,0.575837
298.522,1.4565
298.29,1.05747
298.329,0.274687
298.294,0.435876
298.403,0.219825
298.869,0.141061
298.336,2.76996
297.518,1.2516
296.844,1.50671
297.617,5.61127
300.104,-1.27307
303.957,-0.775151
298.742,0.144382
293.403,1.07228
293.144,1.02712
293.156,1.24243
293.096,0.573707
293.273,1.75332
292.984,1.95296
293.368,2.599
292.668,2.46451
292.425,3.71837
292.336,3.04385
292.261,3.27704
291.92,2.08874
291.49,1.9502
291.193,1.95581
291.411,3.88199
292.005,2.81366
292.628,4.30963
292.68,4.33521
292.706,4.54926
292.806,4.61774
292.613,5.03625
292.507,4.46697
292.216,3.71199
292.086,4.59665
291.783,3.32396
291.666,3.55199
291.718,2.7581
291.816,3.10132
291.983,3.04506
292.187,2.7205
292.344,0.657494
292.425,-5.75E-02
292.204,2.46876
292.326,-2.31825
293.899,-2.5399
292.29,-5.05294
297.298,7.08973
292.939,-3.48E-02
292.351,0.164699
292.017,-5.71006
293.882,-2.91E-02
290.475,0.314982
290.243,1.48094
289.775,1.54902
290.056,1.63001
290.346,1.77455
290.371,2.10158
290.41,2.11056
290.666,2.22331
290.756,2.10576
290.669,2.81454
290.71,2.96091
290.665,2.45815
290.671,2.91256
290.6,1.98152
290.594,1.04761
290.645,3.1179
290.593,4.02066
290.596,2.20136
290.74,3.79647
290.846,3.36819
290.96,4.43502
290.726,3.67616
291.264,9.48135
291.185,2.56266
294.93,-12.7131
294.598,-12.8271
293.475,2.34361
292.258,2.2125
291.204,6.12351
291.8,18.8974
294.124,9.12585
292.958,1.27831
292.69,0.13544
292.32,-0.641778
292.718,3.87906
292.66,-0.135304
293.038,-2.07698
293.161,-2.05571
292.948,3.70122
292.093,-1.78733
292.199,-0.233495
292.182,-0.897953
292.608,0.328574
292.335,0.697451
295.354,1.03419
300.305,5.06443
292.65,2.45534
290.958,1.56566
294.442,-1.98549
294.443,0.843571
291.063,1.92618
290.81,1.57825
290.468,1.80361
290.717,2.2364
290.672,2.56028
290.711,1.64203
290.634,1.87631
290.484,2.21608
290.369,1.63943
289.892,2.60788
289.787,1.08993
290.012,-0.186663
290.206,1.77165
290.171,1.83492
289.688,2.00734
289.572,2.65338
289.566,2.78468
289.517,2.31076
289.925,1.38834
290.502,1.11045
290.675,1.11733
290.869,-1.48E-02
291.163,-0.797519
291.07,-1.52023
290.865,0.294862
291.999,-0.511094
290.773,-4.54385
290.837,-5.01119
291.107,-12.5704
291.246,-3.61333
291.359,-2.54888
291.783,-3.18901
291.273,-0.941092
290.843,0.136721
290.706,-0.225041
290.517,0.506135
290.232,1.11352
290.126,0.962628
289.879,0.954289
290.07,1.11367
290.339,1.00183
290.236,1.13652
290.066,1.39179
290.271,1.12038
289.936,0.91482
289.833,0.879288
289.536,0.928083
289.935,1.13235
290.207,0.860497
290.09,1.01248
289.895,1.1983
289.882,1.23739
289.871,1.09251
289.874,0.914835
289.752,0.946762
289.778,1.07236
289.619,0.862863
289.49,1.12291
289.558,0.851977
289.381,0.816537
289.506,1.17143
289.716,0.885426
289.669,1.05868
289.717,1.89817
289.63,1.86199
289.59,1.68558
289.809,1.42879
290.013,0.604726
290.172,-3.76E-02
290.326,-0.531645
290.6,-1.15548
290.662,-1.29235
290.748,-1.76156
291.051,-2.81662
291.188,-3.69373
291.289,-3.43538
291.482,-3.58364
291.301,-2.84971
291.214,-1.86913
291.108,-2.1857
290.642,-0.201384
290.57,9.74E-02
290.391,-0.580493
289.901,0.149745
289.57,0.731239
289.414,0.882511
288.69,0.885424
287.466,0.785629
286.909,0.34136
286.176,-2.3982
283.364,0.871556
282.017,0.747403
281.469,4.96E-02
280.835,0.529836
280.53,0.217263
280.441,1.15441
280.368,0.709872
280.215,0.432716
279.872,-6.67E-02
281.014,-0.23322
281.811,1.65758
286.121,-1.9691
286.794,0.294601
289.924,-2.80393
290.076,-2.21588
289.443,-1.00166
287.944,-1.93049
288.146,-2.7706
288.705,-2.13488
289.159,-3.00476
289.632,-2.95594
289.898,-3.08141
290.245,-2.3536
290.342,-1.5794
290.338,-2.00454
290.137,-1.30259
290.071,-1.02601
289.388,0.461529
286.254,1.9455
284.396,4.03E-02
282.636,0.274291
282.383,-0.358154
281.773,0.496511
281.776,1.80147
281.576,0.965277
281.438,-0.724818
281.687,1.2053
280.267,-0.24458
280.144,3.02E-02
281.387,-0.25567
280.769,-1.67009
279.56,0.783534
282.536,10.0887
281.769,5.54675
283.286,-4.77689
284.315,-9.49283
283.955,1.38279
284.722,0.33924
285.813,-3.80013
288.642,-1.02333
290.316,0.16953
289.323,0.218527
289.747,0.12831
290.115,-0.452145
290.532,-8.30E-02
291.759,-1.01511
292.25,-0.756318
292.512,-0.498084
292.675,-0.867814
292.957,-0.686275
293.736,-0.871985
293.846,-0.166751
293.999,0.295003
293.748,4.31E-02
291.67,0.397593
289.741,0.153995
289.354,0.37541
288.645,0.563456
287.314,0.873207
286.433,-0.436938
285.222,1.80757
286.093,0.617514
285.71,0.995263
288.006,1.03238
287.753,0.771427
287.562,0.385271
287.538,0.492522
287.736,0.431354
287.688,0.394688
288.198,0.448211
287.495,0.655369
286.533,0.386074
286.093,0.212146
285.478,0.457861
285.542,0.387431
285.675,0.923554
285.95,0.475582
286.873,6.82E-02
286.935,-1.38816
285.858,1.07879
285.455,0.608039
286.508,0.614714
287.966,1.75404
287.145,1.71279
287.764,0.951729
288.518,0.899116
289.161,0.602242
291.26,1.71E-02
291.737,-0.537417
291.728,-0.450698
291.625,-0.476341
291.664,0.111139
291.895,0.334933
292.31,0.160622
293.491,-0.693551
293.67,4.89E-02
293.584,0.153114
294.406,-0.879397
294.852,-0.444653
294.63,8.60E-03
294.309,0.431149
292.977,-0.184617
291.679,0.275755
290.652,0.389742
290.386,0.46508
290.103,0.35986
289.45,0.2876
288.879,7.38E-02
288.654,-0.40043
288.378,0.475991
289.273,0.391666
288.89,0.207137
288.205,0.369683
287.65,0.647953
287.486,0.6683
287.279,0.631645
287.547,0.312586
287.407,0.483136
287.075,0.949012
288.384,0.73465
289.276,0.460685
288.564,0.349829
287.224,0.599159
287.078,0.322481
288.892,0.348417
289.278,0.495468
288.902,0.415456
288.327,0.506454
287.943,0.537302
288.084,0.568083
288.672,1.46321
287.966,1.08748
287.191,1.43684
287.405,1.03766
287.927,0.69402
290.287,0.631206
292.321,7.26E-02
293.412,9.46E-02
294.394,0.178817
295.197,0.249978
295.556,-0.476732
295.942,-0.305578
296.854,0.193664
292.602,2.40946
292.505,1.88494
292.686,1.4706
292.982,0.784492
293.075,0.712518
293.401,0.129363
293.665,0.592392
294.085,-0.119581
294.381,-0.156592
294.469,-0.212917
294.55,0.224562
294.788,9.86E-02
295.413,-0.643548
295.446,-0.637898
295.769,-9.97E-02
296.131,-7.41E-02
295.893,0.775672
295.548,0.849214
295.335,0.237617
294.88,0.281855
294.352,0.892066
294.163,0.631096
294.015,0.803634
293.943,1.01148
294.018,1.16874
294.032,1.348
294.055,0.937454
294.094,1.32771
294.051,1.30586
293.962,1.47478
293.901,1.44017
293.777,1.51433
293.559,1.52045
293.345,1.4156
293.304,1.01251
293.37,-2.21716
295.343,16.1435
295.349,-3.89869
294.488,1.06949
299.777,-0.946914
292.322,-13.0094
291.474,1.50499
290.226,1.79551
288.527,1.77539
289.495,-2.98573
292.784,-4.90384
